DATA_SOURCE,ENTITY_TYPE,RECORD_ID,NPI_NUMBER,NAME_ORG,DBA_NAME_ORG,DBA Name Type,MAILING_ADDR_LINE1,MAILING_ADDR_LINE2,MAILING_ADDR_CITY,MAILING_ADDR_STATE,MAILING_ADDR_POSTAL_CODE,MAILING_ADDR_COUNTRY,MAILING_PHONE_NUMBER,MAILINGFAX_PHONE_NUMBER,BUSINESS_ADDR_LINE1,BUSINESS_ADDR_LINE2,BUSINESS_ADDR_CITY,BUSINESS_ADDR_STATE,BUSINESS_ADDR_POSTAL_CODE,BUSINESS_ADDR_COUNTRY,PRACTICE_PHONE_NUMBER,PRACTICEFAX_PHONE_NUMBER,Provider Enumeration Date,Last Update Date,NPI Deactivation Date,NPI Reactivation Date,LICNUM1_OTHER_ID_NUMBER,LICNUM1_OTHER_ID_COUNTRY,LICNUM2_OTHER_ID_NUMBER,LICNUM2_OTHER_ID_COUNTRY,LICNUM3_OTHER_ID_NUMBER,LICNUM3_OTHER_ID_COUNTRY,LICNUM4_OTHER_ID_NUMBER,LICNUM4_OTHER_ID_COUNTRY,LICNUM5_OTHER_ID_NUMBER,LICNUM5_OTHER_ID_COUNTRY,LICNUM6_OTHER_ID_NUMBER,LICNUM6_OTHER_ID_COUNTRY,LICNUM7_OTHER_ID_NUMBER,LICNUM7_OTHER_ID_COUNTRY,LICNUM8_OTHER_ID_NUMBER,LICNUM8_OTHER_ID_COUNTRY,LICNUM9_OTHER_ID_NUMBER,LICNUM9_OTHER_ID_COUNTRY,LICNUM10_OTHER_ID_NUMBER,LICNUM10_OTHER_ID_COUNTRY,LICNUM11_OTHER_ID_NUMBER,LICNUM11_OTHER_ID_COUNTRY,LICNUM12_OTHER_ID_NUMBER,LICNUM12_OTHER_ID_COUNTRY,LICNUM13_OTHER_ID_NUMBER,LICNUM13_OTHER_ID_COUNTRY,LICNUM14_OTHER_ID_NUMBER,LICNUM14_OTHER_ID_COUNTRY,LICNUM15_OTHER_ID_NUMBER,LICNUM15_OTHER_ID_COUNTRY,Is Organization Subpart,Parent Organization LBN,Certification Date
NPI_ORGANIZATION,ORGANIZATION,1215593009,1215593009,IHC-WOUND CARE SERVICES LLC,,,PO BOX 99035,,LAS VEGAS,NV,891939035,US,4142906718,,6308 8TH AVE,,KENOSHA,WI,531435031,US,4142906718,4142906718,05/16/2019,09/16/2019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,,
NPI_ORGANIZATION,ORGANIZATION,1194381889,1194381889,CLOUDSKYWEST INC,ELITE BEHAVIORAL HEALTH OF NEVADA,Doing Business As,8455 S EASTERN AVE,,LAS VEGAS,NV,891232894,US,7023330021,,8455 S EASTERN AVE,,LAS VEGAS,NV,891232894,US,7023330021,7023330021,05/17/2019,10/25/2019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,,
NPI_ORGANIZATION,ORGANIZATION,1306402045,1306402045,ARE-VAL ASSOCIATION LLC,,,5306 SANDSTONE DR,,LAS VEGAS,NV,891420156,US,7028327204,,5306 SANDSTONE DR,,LAS VEGAS,NV,891420156,US,7028327204,7028327204,05/17/2019,05/17/2019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,,
NPI_ORGANIZATION,ORGANIZATION,1760048326,1760048326,THE PHYSICIANS MA LLC,SOROMED,Doing Business As,5280 S EASTERN AVE STE A-9,,LAS VEGAS,NV,891192396,US,7025702682,7025702694,5280 S EASTERN AVE STE A-9,,LAS VEGAS,NV,891192396,US,7085467229,7085467229,05/18/2019,06/04/2019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,,
NPI_ORGANIZATION,ORGANIZATION,1235795824,1235795824,AVANT-GARDE CENTER FOR WELLNESS,,,400 S 4TH ST STE 500,,LAS VEGAS,NV,891016207,US,7027934264,,400 S 4TH ST STE 500,,LAS VEGAS,NV,891016207,US,7027934264,7027934264,05/19/2019,05/19/2019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,,
NPI_ORGANIZATION,ORGANIZATION,1184281750,1184281750,BETTER BEHAVIOR HEALTH SERVICES,,,7345 S DURANGO DR # 107-271,,LAS VEGAS,NV,891133653,US,7028236050,,7345 S DURANGO DR # 107-271,,LAS VEGAS,NV,891133653,US,7028236050,7028236050,05/20/2019,05/20/2019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,,
NPI_ORGANIZATION,ORGANIZATION,1760049340,1760049340,PROJECT MIND,,,3850 W ANN RD STE 110,,NORTH LAS VEGAS,NV,890314407,US,7023236555,7023236613,3850 W ANN RD STE 110,,NORTH LAS VEGAS,NV,890314407,US,7023236555,7023236555,05/20/2019,05/20/2019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,,
NPI_ORGANIZATION,ORGANIZATION,1033776513,1033776513,NEVADA CARE MEDICAL ASSOCIATES LLC,,,304 S JONES BLVD STE 368,,LAS VEGAS,NV,891072623,US,7024877055,,304 S JONES BLVD STE 368,,LAS VEGAS,NV,891072623,US,7024877055,7024877055,05/21/2019,05/21/2019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,,
NPI_ORGANIZATION,ORGANIZATION,1003473448,1003473448,PSYCHOLOGY SPECIALISTS LTD,,,PO BOX 604,,BLOOMINGTON,IL,617020604,US,3097063190,3096632995,801 S RANCHO DR STE A2,,LAS VEGAS,NV,891063870,US,7028055360,7028055360,05/21/2019,06/11/2019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,PSYCHOLOGY SPECIALISTS LTD,
NPI_ORGANIZATION,ORGANIZATION,1588221956,1588221956,HIT THE WORKOUT INC,,,5600 SPRING MOUNTAIN RD STE 106,,LAS VEGAS,NV,891468822,US,7028834331,,5600 SPRING MOUNTAIN RD STE 106,,LAS VEGAS,NV,89146,US,7028834331,7028834331,05/21/2019,05/21/2019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,,
NPI_ORGANIZATION,ORGANIZATION,1548827942,1548827942,SLEEP WELL NEVADA,,,2801 S VALLEY VIEW BLVD STE 4,,LAS VEGAS,NV,891020116,US,,,2801 S VALLEY VIEW BLVD STE 4,,LAS VEGAS,NV,891020116,US,9494233100,9494233100,05/22/2019,05/22/2019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,,
NPI_ORGANIZATION,ORGANIZATION,1164089488,1164089488,CANDLELIGHT MENTAL HEALTH COUNSELING CENTER LLC,,,700 ROCKY TRAIL RD,,HENDERSON,NV,890140321,US,7027389064,,5258 S EASTERN AVE STE 105,,LAS VEGAS,NV,891192327,US,7024645080,7024645080,05/22/2019,05/22/2019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,,
NPI_ORGANIZATION,ORGANIZATION,1083271340,1083271340,SPIRIT & MIND BEHAVIORAL SERVICES LLC,,,7455 ARROYO CROSSING PKWY STE 220,,LAS VEGAS,NV,891134088,US,7027616567,,2340 E CALVADA BLVD STE 4,,PAHRUMP,NV,890485821,US,7027616567,7027616567,05/22/2019,05/22/2019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,"SPIRIT & MIND BEHAVIORAL SERVICES, LLC",
NPI_ORGANIZATION,ORGANIZATION,1427615723,1427615723,LOVE AND CARE HEALTH L.L.C.,LOVE AND CARE HEALTH L.L.C.,Doing Business As,5860 WINDY POINT TRL,,LAS VEGAS,NV,891421667,US,7027245224,7024321010,4530 S EASTERN AVE STE 10,,LAS VEGAS,NV,891196181,US,7024321117,7024321117,05/22/2019,06/26/2019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,,
NPI_ORGANIZATION,ORGANIZATION,1669039996,1669039996,"SIMPLE LIFE SOLUTIONS,LLC",,,PO BOX 401501,,LAS VEGAS,NV,891401501,US,7028586455,,6069 S FORT APACHE RD STE 100,,LAS VEGAS,NV,891485579,US,7028586455,7028586455,05/22/2019,05/22/2019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,,
NPI_ORGANIZATION,ORGANIZATION,1033776117,1033776117,"THOMAS YEE, M.D. P.C.",,,1921 REALEZA CT,,LAS VEGAS,NV,891022062,US,7028133888,,1120 SHADOW LN,,LAS VEGAS,NV,891022342,US,7024992239,7024992239,05/23/2019,05/23/2019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,,
NPI_ORGANIZATION,ORGANIZATION,1316504459,1316504459,HEAVEN SENT SERVICES,,,6262 HEATHER CREEK PL,,LAS VEGAS,NV,891223650,US,7026896354,,6262 HEATHER CREEK PL,,LAS VEGAS,NV,891223650,US,7026896354,7026896354,05/23/2019,05/23/2019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,,
NPI_ORGANIZATION,ORGANIZATION,1477110526,1477110526,APOGEE MENTAL HEALTH SERVICES,,,6600 W CHARLESTON BLVD STE 101,,LAS VEGAS,NV,891461067,US,7753864798,,6600 W CHARLESTON BLVD STE 101,,LAS VEGAS,NV,891461067,US,7753864798,7753864798,05/23/2019,05/23/2019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,,
NPI_ORGANIZATION,ORGANIZATION,1720645807,1720645807,NEURORADIUM LLC,,,3628 N RANCHO DR STE 102,,LAS VEGAS,NV,891303164,US,8887665103,8887665103,9811 W CHARLESTON BLVD STE 2-641,,LAS VEGAS,NV,891177528,US,8002154290,8002154290,05/23/2019,05/31/2019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,,
NPI_ORGANIZATION,ORGANIZATION,1629635644,1629635644,THRIVE SOLUTIONS LLC,,,295 BLACKSTONE RIVER AVE,,LAS VEGAS,NV,891482702,US,2038120112,,5510 S FORT APACHE RD STE 13,,LAS VEGAS,NV,891487700,US,7025065136,7025065136,05/24/2019,10/01/2019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,,
NPI_ORGANIZATION,ORGANIZATION,1760049621,1760049621,PROVIDENT PLACE,,,611 SENECA RIDGE AVE,,N LAS VEGAS,NV,890841315,US,7025613408,,611 SENECA RIDGE AVE,,N LAS VEGAS,NV,890841315,US,7025613408,7025613408,05/24/2019,05/24/2019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,,
NPI_ORGANIZATION,ORGANIZATION,1356908305,1356908305,ANGELIC PERSONAL CARE ATTENDANTS LLC,,,3430 E FLAMINGO RD STE 251,,LAS VEGAS,NV,891215003,US,7024444686,,3430 E FLAMINGO RD STE 251,,LAS VEGAS,NV,891215003,US,7024444686,7024444686,05/24/2019,05/24/2019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,,
NPI_ORGANIZATION,ORGANIZATION,1639736416,1639736416,THE HEALING CENTER LLC,,,4455 S PECOS RD STE C,,LAS VEGAS,NV,891215029,US,,,4455 S PECOS RD STE C,,LAS VEGAS,NV,891215029,US,7023501430,7023501430,05/28/2019,05/28/2019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,,
NPI_ORGANIZATION,ORGANIZATION,1467019125,1467019125,SOUTHERN NEVADA PSYCHOLOGICAL SERVICES,,,10143 FLOKTON AVE,,LAS VEGAS,NV,891484540,US,7024838017,,10143 FLOKTON AVE,,LAS VEGAS,NV,891484540,US,7024838017,7024838017,05/28/2019,05/28/2019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,,
NPI_ORGANIZATION,ORGANIZATION,1912565680,1912565680,ANGELIC PERSONAL CARE ATTENDANTS LLC,,,3430 E FLAMINGO RD STE 251,,LAS VEGAS,NV,891215003,US,7024444686,,3430 E FLAMINGO RD STE 251,,LAS VEGAS,NV,891215003,US,7024444686,7024444686,05/29/2019,05/29/2019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,,
NPI_ORGANIZATION,ORGANIZATION,1912565482,1912565482,"SYNERGY USA, LLC",,,11188 SALENTINO AVE,,LAS VEGAS,NV,891387514,US,7023255355,,8204 CABIN SPRINGS AVE,,LAS VEGAS,NV,891314622,US,7023255355,7023255355,05/30/2019,05/30/2019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,,
NPI_ORGANIZATION,ORGANIZATION,1336707900,1336707900,LAB EXPRESS LLC,,,4550 E CHARLESTON BLVD,,LAS VEGAS,NV,891045525,US,7026435227,,4550 E CHARLESTON BLVD,,LAS VEGAS,NV,891045525,US,7026435227,7026435227,05/30/2019,06/13/2019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,,
NPI_ORGANIZATION,ORGANIZATION,1376101865,1376101865,INJURY MEDICAL ASSOCIATES,INJURY REHAB ASSOCIATES,Doing Business As,8465 W SAHARA AVE STE 111-249,,LAS VEGAS,NV,891178960,US,7025095098,7029246356,4270 S DECATUR BLVD STE A5,,LAS VEGAS,NV,891036801,US,7025095098,7025095098,05/30/2019,03/24/2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,,03/24/2020
NPI_ORGANIZATION,ORGANIZATION,1801454236,1801454236,ELSA HOME CARE INC,,,2770 S MARYLAND PKWY STE 512A,,LAS VEGAS,NV,891091568,US,7023310100,,2770 S MARYLAND PKWY STE 512A,,LAS VEGAS,NV,891091568,US,7023310100,7023310100,05/31/2019,05/31/2019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,,
NPI_ORGANIZATION,ORGANIZATION,1649838087,1649838087,LIFE ADULT DAY CARE LLC,,,517 S TONOPAH DR,,LAS VEGAS,NV,891064047,US,7029698608,,517 S TONOPAH DR,,LAS VEGAS,NV,891064047,US,7029698608,7029698608,05/31/2019,05/31/2019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,,
NPI_ORGANIZATION,ORGANIZATION,1295393601,1295393601,UNITED MEDICAL GROUP PLLC,,,9205 W. RUSSELL ROAD,"BUILDING 3, STE 240",LAS VEGAS,NV,89148,US,7024307801,7024442535,9205 W. RUSSELL ROAD,"BUILDING 3, STE 240",LAS VEGAS,NV,89148,US,7024307801,7024307801,05/31/2019,04/16/2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,,04/16/2020
NPI_ORGANIZATION,ORGANIZATION,1588222871,1588222871,PRODUCTIVE COMMUNITY SERVICES,,,1517 SANTA ROSALIA DR,,NORTH LAS VEGAS,NV,890311010,US,7029293297,,4496 N RANCHO DR STE E1,,LAS VEGAS,NV,891303406,US,7029293297,7029293297,05/31/2019,05/31/2019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,,
NPI_ORGANIZATION,ORGANIZATION,1346808441,1346808441,ZENITH RECOVERY LLC,ZK OUTPATIENT REHABILITATION CENTER,Doing Business As,2915 W CHARLESTON BLVD STE 120,,LAS VEGAS,NV,891021974,US,7028041222,,2915 W CHARLESTON BLVD STE 120,,LAS VEGAS,NV,891021974,US,7028401222,7028401222,06/03/2019,05/18/2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,,05/18/2020
NPI_ORGANIZATION,ORGANIZATION,1023676129,1023676129,BUTTERFLY WINGS LLC,,,9445 CORAL BERRY ST,,LAS VEGAS,NV,891235832,US,7025448742,,9445 CORAL BERRY ST,,LAS VEGAS,NV,891235832,US,7025448742,7025448742,06/03/2019,06/03/2019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,,
NPI_ORGANIZATION,ORGANIZATION,1366000622,1366000622,6RADIOLOGY,,,11266 PARLEYS CONE CT,,LAS VEGAS,NV,891351839,US,5733370072,,11266 PARLEYS CONE CT,,LAS VEGAS,NV,891351839,US,5733370072,5733370072,06/03/2019,06/03/2019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,,
NPI_ORGANIZATION,ORGANIZATION,1699333773,1699333773,L AND M PROVIDERS,,,1832 N DECATUR BLVD,,LAS VEGAS,NV,891082264,US,7022378400,,1832 N DECATUR BLVD,,LAS VEGAS,NV,891082264,US,7022378400,7022378400,06/03/2019,06/03/2019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,,
NPI_ORGANIZATION,ORGANIZATION,1699333708,1699333708,CELESTINE HEALTH INC.,,,4525 DEAN MARTIN DR UNIT 307,,LAS VEGAS,NV,891038103,US,8564485794,,4525 DEAN MARTIN DR UNIT 307,,LAS VEGAS,NV,891038103,US,8564485794,8564485794,06/04/2019,06/11/2019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,,
NPI_ORGANIZATION,ORGANIZATION,1932767944,1932767944,ASSURANCE PROFESSIONAL MANAGEMENT SERVICES INC.,,,1700 E DESERT INN RD STE 113,,LAS VEGAS,NV,891693206,US,,,1700 E DESERT INN RD STE 113,,LAS VEGAS,NV,891693206,US,7028624774,7028624774,06/04/2019,06/23/2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,,06/23/2020
NPI_ORGANIZATION,ORGANIZATION,1720646730,1720646730,OPEN ARMS BEHAVIOR AND HEALTH LLC.,,,3040 SIMMONS ST STE 103,,NORTH LAS VEGAS,NV,890323805,US,7025694582,,3040 SIMMONS ST STE 103,,NORTH LAS VEGAS,NV,890323805,US,7025694582,7025694582,06/04/2019,06/04/2019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,,
NPI_ORGANIZATION,ORGANIZATION,1194383133,1194383133,HOLDING HANDS LLC,HOLDING HANDS PSYCHIATRIC SERVICES,Doing Business As,2255 RENAISSANCE DR STE C,,LAS VEGAS,NV,891196751,US,7024345114,7024343530,2255 RENAISSANCE DR STE C,,LAS VEGAS,NV,89119,US,7024345114,7024345114,06/04/2019,03/11/2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,,03/11/2020
NPI_ORGANIZATION,ORGANIZATION,1588222624,1588222624,ANGEL'S TOUCH HOME HEALTH CARE INC.,,,2690 CHANDLER AVE STE 1,,LAS VEGAS,NV,891204088,US,7028164639,,2690 CHANDLER AVE STE 1,,LAS VEGAS,NV,891204088,US,7028164639,7028164639,06/04/2019,06/04/2019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,,
NPI_ORGANIZATION,ORGANIZATION,1801454673,1801454673,EVOLVING MINDS BEHAVIORAL HEALTH SERVICES,,,2030 E FLAMINGO RD STE 140,,LAS VEGAS,NV,891190831,US,7023187544,7024786012,2030 E FLAMINGO RD STE 140,,LAS VEGAS,NV,891190831,US,7023187544,7023187544,06/05/2019,07/08/2019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,,
NPI_ORGANIZATION,ORGANIZATION,1598323362,1598323362,FIFE DERMATOLOGY PC,,,2110 E FLAMINGO RD # 213,,LAS VEGAS,NV,891195190,US,7022556647,7029331444,2110 E FLAMINGO RD # 213,,LAS VEGAS,NV,891195190,US,7022556647,7022556647,06/05/2019,06/05/2019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,,
NPI_ORGANIZATION,ORGANIZATION,1770142499,1770142499,CLARK COUNTY HOME HEALTH SERVICES LLC,,,9316 LAKEFRONT COLOR ST,,LAS VEGAS,NV,891787231,US,,,4760 S PECOS RD,,LAS VEGAS,NV,891216038,US,7023950050,7023950050,06/06/2019,06/06/2019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,,
NPI_ORGANIZATION,ORGANIZATION,1629637392,1629637392,CCA NETWORK INC,,,5836 S PECOS RD STE 102,,LAS VEGAS,NV,891203418,US,7022550056,7022550076,5836 S PECOS RD STE 102,,LAS VEGAS,NV,891203418,US,7022550056,7022550056,06/06/2019,06/06/2019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,,
NPI_ORGANIZATION,ORGANIZATION,1518526268,1518526268,AS TIME GOES BY,,,4125 N BUTLER ST,,LAS VEGAS,NV,891294864,US,7026555557,7026552743,4125 N BUTLER ST,,LAS VEGAS,NV,891294864,US,7026555557,7026555557,06/06/2019,06/06/2019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,,
NPI_ORGANIZATION,ORGANIZATION,1003475732,1003475732,CLARK COUNTY HOME CARE LLC,,,9316 LAKEFRONT COLOR ST,,LAS VEGAS,NV,891787231,US,7029693800,,9316 LAKEFRONT COLOR ST,,LAS VEGAS,NV,891787231,US,7029693800,7029693800,06/06/2019,06/06/2019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,,
NPI_ORGANIZATION,ORGANIZATION,1063071728,1063071728,AS TIME GOES BY,,,4125 N BUTLER ST,,LAS VEGAS,NV,891294864,US,7026555557,7026552743,4149 JORY TRL,,LAS VEGAS,NV,891085206,US,7026557175,7026557175,06/06/2019,06/06/2019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,AS TIME GOES BY,
NPI_ORGANIZATION,ORGANIZATION,1508425372,1508425372,VITAL HEALTHCARE CENTER LLC,,,2831 BUSINESS PARK CT STE 110,,LAS VEGAS,NV,891289010,US,7256003597,7252234688,2831 BUSINESS PARK CT STE 110,,LAS VEGAS,NV,891289010,US,7256003597,7256003597,06/06/2019,06/06/2019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,,
NPI_ORGANIZATION,ORGANIZATION,1629637129,1629637129,MODERN RX,,,6330 S EASTERN AVE STE 1A,,LAS VEGAS,NV,891193168,US,7028315877,,6330 S EASTERN AVE STE 1A,,LAS VEGAS,NV,891193168,US,7028315877,7028315877,06/07/2019,06/07/2019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,,
NPI_ORGANIZATION,ORGANIZATION,1982263521,1982263521,SRD GROUP INC,,,6600 W CHARLESTON BLVD STE 121,,LAS VEGAS,NV,891469237,US,7023537667,7026569152,951 HONEY SUCKLE ST,,PAHRUMP,NV,89048,US,7023537667,7023537667,06/07/2019,06/07/2019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,,
NPI_ORGANIZATION,ORGANIZATION,1154980654,1154980654,TO RISE UP THROUGH HELP,,,4525 DEAN MARTIN DR UNIT 801,,LAS VEGAS,NV,891038109,US,8325888281,,4525 DEAN MARTIN DR UNIT 801,,LAS VEGAS,NV,891038109,US,8325888281,8325888281,06/07/2019,05/28/2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,,05/28/2020
NPI_ORGANIZATION,ORGANIZATION,1164081717,1164081717,"CARE COMPANIONS, LLC",,,4141 SWENSON ST,,LAS VEGAS,NV,891196718,US,7029476900,,4141 SWENSON ST,,LAS VEGAS,NV,891196718,US,7029476900,7029476900,06/07/2019,06/07/2019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,NATHAN ADELSON HOSPICE INC,
NPI_ORGANIZATION,ORGANIZATION,1306405808,1306405808,AS TIME GOES BY,,,4125 N BUTLER ST,,LAS VEGAS,NV,891294864,US,7026555557,7026552743,4240 AL CARRISON ST,,LAS VEGAS,NV,891294845,US,7026583300,7026583300,06/08/2019,06/08/2019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,AS TIME GOES BY VII,
NPI_ORGANIZATION,ORGANIZATION,1356900831,1356900831,HIGH SIERRA BEHAVIORAL HEALTH,,,PO BOX 751934,,LAS VEGAS,NV,891361934,US,7258673600,,5550 PAINTED MIRAGE RD STE 320-A246,,LAS VEGAS,NV,891494581,US,7258673600,7258673600,06/10/2019,06/10/2019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,,
NPI_ORGANIZATION,ORGANIZATION,1104485481,1104485481,"SILVERADO RANCH MEMORY CARE, INC.",,,8431 DURANGO RANCH CT,,LAS VEGAS,NV,891134404,US,7022352584,,248 BARLETTA AVE,,LAS VEGAS,NV,891237410,US,7027493028,7027493028,06/10/2019,06/10/2019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,,
NPI_ORGANIZATION,ORGANIZATION,1538728894,1538728894,LOCAL HEALTH SPECIALTY PHARMACY-LAS VEGAS,,,PO BOX 617583,,CHICAGO,IL,606617583,US,5042697965,,8205 W WARM SPRINGS RD,,LAS VEGAS,NV,891133645,US,7025009547,7025009547,06/11/2019,06/11/2019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,,
NPI_ORGANIZATION,ORGANIZATION,1710546916,1710546916,SPM INC,,,PO BOX 778413,,HENDERSON,NV,890778413,US,,,4471 DEAN MARTIN DR UNIT 1807,,LAS VEGAS,NV,891034239,US,2013609485,2013609485,06/11/2019,06/11/2019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,,
NPI_ORGANIZATION,ORGANIZATION,1669031852,1669031852,KELLEY JOHNSON,CONNECTING THE DOTS THERAPY SERVICES LLC,Doing Business As,3928 BAGUA CT,,LAS VEGAS,NV,891297087,US,,,4455 S PECOS RD STE C,,LAS VEGAS,NV,891215029,US,7023501430,7023501430,06/11/2019,07/18/2019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,,
NPI_ORGANIZATION,ORGANIZATION,1326607508,1326607508,BEAUTIFUL LIFE,,,1380 E SILVERADO RANCH BLVD,,LAS VEGAS,NV,891835924,US,7024911265,7024538874,1380 E SILVERADO RANCH BLVD,,LAS VEGAS,NV,891835924,US,7024911265,7024911265,06/11/2019,06/11/2019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,,
NPI_ORGANIZATION,ORGANIZATION,1427617612,1427617612,KERRY NIEC MA LPCC,,,PO BOX 3772,,LAS VEGAS,NM,877016772,US,5054267847,,2707 HOT SPRINGS BLVD,,LAS VEGAS,NM,877014093,US,5054267847,5054267847,06/11/2019,06/11/2019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,,
NPI_ORGANIZATION,ORGANIZATION,1356900344,1356900344,"RIGHT VIEW HEALTH SERVICES, LLC",,,7715 ORNAMENTO WAY,,LAS VEGAS,NV,891791825,US,7755694919,,7715 ORNAMENTO WAY,,LAS VEGAS,NV,891791825,US,7755694919,7755694919,06/12/2019,06/12/2019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,,
NPI_ORGANIZATION,ORGANIZATION,1346809373,1346809373,AMETHYST CARE HOME LLC,,,4150 CACKLING GOOSE DR,,NORTH LAS VEGAS,NV,890842650,US,7028077634,,3702 INTERNET AVE,,NORTH LAS VEGAS,NV,890314160,US,7027024854,7027024854,06/12/2019,06/12/2019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,,
NPI_ORGANIZATION,ORGANIZATION,1043879083,1043879083,"EDEN TREATMENT, LLC",,,1925 VILLAGE CENTER CIR STE 150,,LAS VEGAS,NV,891346261,US,3107216447,,3636 DUTCH VALLEY DR,,LAS VEGAS,NV,891476806,US,3107216447,3107216447,06/12/2019,06/12/2019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,,
NPI_ORGANIZATION,ORGANIZATION,1689233579,1689233579,IMS BEHAVIORAL HEALTH LLC,,,1591 E DESERT INN RD,,LAS VEGAS,NV,891692502,US,7022020291,,1591 E DESERT INN RD,,LAS VEGAS,NV,891692502,US,7022020291,7022020291,06/13/2019,06/13/2019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,,
NPI_ORGANIZATION,ORGANIZATION,1376102251,1376102251,HELP OF SOUTHERN NEVADA,,,1640 E FLAMINGO RD,,LAS VEGAS,NV,891195249,US,,,3755 W LAKE MEAD BLVD,,N LAS VEGAS,NV,890324897,US,7023694357,7023694357,06/13/2019,06/13/2019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,,
